finished,total_step,episode_length,total_speed,avg_speed,total_alpha,avg_alpha,total_reward,avg_reward,total_action,action_change_count,action_forward,action_forward_left,action_forward_right
True,312,14.489,7409.779,23.749,4924.176,15.783,54.722,0.175,313,51,57,100,156
True,310,14.327,7309.856,23.58,4363.149,14.075,56.641,0.183,311,45,40,114,157
True,298,13.97,7139.666,23.959,5202.084,17.457,42.769,0.144,299,39,64,98,137
False,312,14.519,7302.052,23.404,5395.97,17.295,54.686,0.175,313,49,62,98,153
True,363,16.897,8560.669,23.583,8828.415,24.321,53.928,0.149,364,57,50,126,188
True,302,14.012,7256.723,24.029,4768.831,15.791,47.469,0.157,303,35,67,96,140
True,312,14.547,7374.51,23.636,4955.985,15.885,59.521,0.191,313,48,55,105,153
False,304,14.269,7239.552,23.814,5117.364,16.833,62.867,0.207,305,47,58,100,147
True,302,14.064,7217.653,23.9,4260.349,14.107,51.63,0.171,303,41,53,105,145
True,313,14.618,7301.566,23.328,4968.365,15.873,51.061,0.163,314,53,54,113,147
True,302,14.167,7158.566,23.704,4737.417,15.687,57.915,0.192,303,47,67,97,139
True,310,14.566,7217.361,23.282,5226.539,16.86,50.847,0.164,311,43,64,108,139
True,316,14.75,7401.443,23.422,5354.51,16.945,55.278,0.175,317,45,46,112,159
False,226,10.481,5190.778,22.968,2900.083,12.832,43.999,0.195,227,35,33,83,111
False,238,11.067,5405.374,22.712,3088.7,12.978,45.414,0.191,239,38,34,85,120
True,299,13.805,7106.433,23.767,4699.191,15.716,52.166,0.174,300,48,58,104,138
True,319,14.834,7331.394,22.982,4696.229,14.722,51.187,0.16,320,41,60,107,153
True,328,15.178,7732.102,23.573,6181.678,18.847,50.328,0.153,329,50,39,116,174
True,303,14.167,7184.66,23.712,4861.79,16.046,57.13,0.189,304,52,51,104,149
True,323,15.027,7451.019,23.068,6502.838,20.133,50.048,0.155,324,44,66,108,150
True,322,14.999,7588.706,23.567,5714.788,17.748,54.835,0.17,323,50,46,116,161
True,309,14.41,7361.119,23.822,5305.088,17.169,50.78,0.164,310,54,46,111,153
True,304,14.208,7138.97,23.483,3887.348,12.787,60.891,0.2,305,44,54,112,139
True,309,14.29,7379.592,23.882,5894.013,19.074,48.826,0.158,310,40,65,99,146
True,295,13.809,7115.354,24.12,4708.78,15.962,49.985,0.169,296,37,88,85,123
True,303,14.041,7194.559,23.744,4225.862,13.947,53.369,0.176,304,47,55,110,139
True,307,14.322,7336.898,23.899,5374.874,17.508,50.502,0.165,308,48,56,108,144
False,219,10.173,4955.206,22.627,3113.543,14.217,38.808,0.177,220,32,26,84,110
False,306,14.247,7149.638,23.365,5015.641,16.391,51.478,0.168,307,49,60,97,150
True,297,13.78,7246.26,24.398,4298.817,14.474,61.937,0.209,298,50,77,91,130
True,315,14.635,7378.075,23.422,4624.716,14.682,56.913,0.181,316,44,60,100,156
True,311,14.396,7407.746,23.819,4813.482,15.477,51.934,0.167,312,44,64,99,149
True,312,14.603,7317.595,23.454,4794.44,15.367,59.525,0.191,313,54,56,104,153
True,325,15.01,7530.643,23.171,5654.295,17.398,53.335,0.164,326,53,43,115,168
True,302,14.084,7135.774,23.628,3926.328,13.001,50.78,0.168,303,47,54,105,144
True,305,14.225,7264.196,23.817,5017.773,16.452,47.57,0.156,306,44,54,107,145
True,304,14.156,7287.668,23.973,5076.572,16.699,49.193,0.162,305,41,56,104,145
True,302,14.042,7227.659,23.933,5430.861,17.983,48.528,0.161,303,47,58,102,143
True,314,14.644,7364.683,23.454,4752.162,15.134,52.962,0.169,315,42,63,104,148
True,301,13.94,7230.65,24.022,4315.826,14.338,59.171,0.197,302,51,65,97,140
True,301,13.987,7250.922,24.089,5329.432,17.706,47.256,0.157,302,38,68,96,138
True,318,14.822,7523.039,23.657,5289.888,16.635,55.35,0.174,319,46,52,111,156
True,301,14.091,7143.849,23.734,4497.96,14.943,49.338,0.164,302,41,70,99,133
True,319,14.905,7384.328,23.148,5346.841,16.761,61.048,0.191,320,50,53,106,161
True,314,14.608,7424.736,23.646,5272.816,16.792,51.233,0.163,315,44,45,116,154
True,313,14.541,7316.691,23.376,5092.554,16.27,49.454,0.158,314,54,48,112,154
True,297,13.841,7222.642,24.319,4332.209,14.587,48.529,0.163,298,36,57,98,143
True,318,14.661,7481.897,23.528,4977.477,15.652,58.851,0.185,319,47,63,102,154
True,308,14.348,7211.236,23.413,4792.881,15.561,52.548,0.171,309,37,57,107,145
True,313,14.508,7444.279,23.784,4826.038,15.419,59.045,0.189,314,52,56,104,154
False,307,14.306,7277.054,23.704,5915.229,19.268,44.498,0.145,308,48,59,102,147
True,311,14.47,7356.35,23.654,5219.674,16.784,51.574,0.166,312,43,63,95,154
True,309,14.409,7286.183,23.58,5442.995,17.615,49.807,0.161,310,45,54,108,148
True,312,14.534,7306.986,23.42,4567.813,14.64,51.202,0.164,313,44,59,102,152
True,304,14.199,7217.885,23.743,4312.127,14.185,62.661,0.206,305,56,55,101,149
True,309,14.4,7284.448,23.574,4102.672,13.277,59.87,0.194,310,45,57,100,153
True,315,14.716,7236.044,22.972,4707.895,14.946,57.447,0.182,316,47,55,109,152
True,310,14.35,7423.199,23.946,4985.663,16.083,52.585,0.17,311,46,54,105,152
True,309,14.402,7284.519,23.574,4615.886,14.938,52.656,0.17,310,43,58,102,150
True,300,14.023,7307.546,24.358,4825.113,16.084,48.133,0.16,301,48,53,104,144
True,310,14.534,7324.22,23.627,5635.48,18.179,45.842,0.148,311,44,60,101,150
True,303,14.003,7315.247,24.143,4253.149,14.037,51.287,0.169,304,47,42,110,152
True,312,14.594,7411.128,23.754,5589.107,17.914,53.122,0.17,313,42,56,106,151
True,307,14.233,7453.781,24.279,5176.291,16.861,51.93,0.169,308,43,54,103,151
True,299,13.972,7216.169,24.134,4435.92,14.836,54.365,0.182,300,35,60,95,145
True,311,14.433,7510.065,24.148,5792.473,18.625,49.802,0.16,312,41,60,100,152
True,307,14.381,7208.882,23.482,4472.607,14.569,52.13,0.17,308,46,65,104,139
True,315,14.785,7474.118,23.727,5754.319,18.268,49.155,0.156,316,48,48,111,157
False,216,10.036,4867.996,22.537,3459.252,16.015,36.875,0.171,217,31,18,87,112
False,306,14.218,7286.28,23.811,5401.904,17.653,42.429,0.139,307,47,60,95,152
True,309,14.682,7244.864,23.446,5702.363,18.454,41.71,0.135,310,36,66,93,151
True,309,14.413,7267.745,23.52,4221.22,13.661,54.143,0.175,310,54,51,108,151
True,311,14.485,7401.856,23.8,5295.445,17.027,56.66,0.182,312,51,57,104,151
True,305,14.203,7214.391,23.654,4378.977,14.357,55.073,0.181,306,40,68,99,139
True,310,14.362,7295.57,23.534,4359.581,14.063,58.557,0.189,311,44,53,107,151
False,205,9.576,4736.228,23.104,2965.37,14.465,35.394,0.173,206,26,31,77,98
True,320,14.848,7385.928,23.081,5393.104,16.853,62.203,0.194,321,47,52,113,156
True,304,14.162,7248.764,23.845,4395.916,14.46,54.28,0.179,305,48,51,104,150
True,319,14.868,7511.204,23.546,5490.837,17.213,53.536,0.168,320,50,49,111,160
True,314,14.617,7390.751,23.537,5225.558,16.642,50.712,0.162,315,46,50,110,155
True,321,14.972,7567.02,23.573,6047.664,18.84,51.368,0.16,322,48,36,120,166
True,306,14.351,7262.066,23.732,5032.556,16.446,43.614,0.143,307,43,60,97,150
True,324,15.047,7481.991,23.093,6086.083,18.784,53.143,0.164,325,45,67,110,148
True,310,14.443,7228.615,23.318,4318.358,13.93,58.13,0.188,311,43,52,110,149
True,292,13.604,7157.547,24.512,4158.13,14.24,51.639,0.177,293,42,64,97,132
True,315,14.674,7440.726,23.621,5406.266,17.163,51.863,0.165,316,50,39,119,158
True,310,14.464,7293.041,23.526,4449.669,14.354,57.604,0.186,311,46,57,105,149
True,313,14.549,7441.106,23.774,4825.831,15.418,56.042,0.179,314,50,39,113,162
False,308,14.37,7223.654,23.453,5293.67,17.187,55.326,0.18,309,45,61,100,148
True,311,14.542,7280.013,23.408,4959.042,15.945,54.347,0.175,312,54,63,102,147
True,312,14.473,7316.055,23.449,5247.67,16.819,48.955,0.157,313,48,67,98,148
True,316,14.579,7437.9,23.538,5128.852,16.231,54.082,0.171,317,48,46,107,164
False,208,9.658,4790.849,23.033,2988.323,14.367,34.465,0.166,209,26,32,78,99
False,312,14.497,7198.706,23.073,4995.483,16.011,58.421,0.187,313,53,51,107,155
True,317,14.705,7692.893,24.268,5344.337,16.859,50.372,0.159,318,45,53,107,158
True,320,14.808,7457.298,23.304,5587.221,17.46,53.909,0.168,321,51,57,111,153
False,313,14.578,7355.487,23.5,4696.848,15.006,60.403,0.193,314,44,49,108,157
True,315,14.701,7429.342,23.585,5267.664,16.723,54.149,0.172,316,45,45,115,156
True,316,14.755,7442.729,23.553,5077.958,16.069,57.158,0.181,317,51,55,107,155
True,323,15.107,7591.033,23.502,5687.099,17.607,52.433,0.162,324,49,43,115,166
True,315,14.699,7392.579,23.469,5967.23,18.944,44.916,0.143,316,41,62,103,151
True,321,14.882,7696.694,23.977,5720.999,17.822,51.745,0.161,322,45,39,116,167
True,312,14.596,7464.659,23.925,5262.435,16.867,53.084,0.17,313,52,46,110,157
True,309,14.383,7338.445,23.749,5214.682,16.876,53.515,0.173,310,49,60,96,154
True,319,14.893,7665.55,24.03,6622.018,20.759,44.429,0.139,320,54,60,107,153
True,316,14.74,7374.598,23.337,5036.609,15.939,52.5,0.166,317,39,53,105,159
True,343,16.048,7746.501,22.585,7490.958,21.84,49.59,0.145,344,49,43,123,178
False,324,15.011,7467.932,23.049,5238.114,16.167,58.267,0.18,325,43,61,108,156
True,287,13.452,7003.307,24.402,3623.961,12.627,65.798,0.229,288,47,68,91,129
True,307,14.236,7352.109,23.948,5137.527,16.735,46.799,0.152,308,45,61,107,140
True,305,14.221,7222.998,23.682,4843.562,15.881,55.721,0.183,306,54,59,101,146
True,300,13.835,7260.239,24.201,4705.846,15.686,51.784,0.173,301,50,59,100,142
True,301,13.998,7246.432,24.075,4636.794,15.405,47.445,0.158,302,48,57,103,142
True,309,14.364,7338.105,23.748,5763.687,18.653,45.849,0.148,310,44,59,105,146
True,313,14.525,7270.942,23.23,4276.545,13.663,56.599,0.181,314,46,56,104,154
True,311,14.39,7303.766,23.485,5150.433,16.561,45.008,0.145,312,46,51,107,154
False,323,15.071,7454.223,23.078,5394.95,16.703,57.401,0.178,324,44,50,114,160
False,328,15.145,7555.308,23.034,5451.284,16.62,60.391,0.184,329,43,47,116,166
True,311,14.632,7285.481,23.426,5334.955,17.154,55.366,0.178,312,53,58,107,147
True,318,14.685,7459.958,23.459,5589.034,17.576,50.496,0.159,319,55,63,103,153
True,312,14.581,7208.52,23.104,4789.255,15.35,51.948,0.167,313,44,54,111,148
False,318,14.826,7431.581,23.37,5333.588,16.772,55.925,0.176,319,44,59,101,159
True,288,13.405,6989.939,24.271,4045.067,14.045,51.599,0.179,289,43,65,89,135
False,320,14.861,7402.194,23.132,5197.629,16.243,55.077,0.172,321,46,53,110,158
True,306,14.237,7346.403,24.008,5374.123,17.562,46.384,0.152,307,48,62,99,146
True,309,14.282,7353.363,23.797,4956.431,16.04,47.877,0.155,310,38,66,102,142
True,318,14.858,7473.341,23.501,5305.906,16.685,60.991,0.192,319,54,60,108,151
True,316,14.697,7458.021,23.601,5540.792,17.534,56.058,0.177,317,56,45,114,158
False,213,10.034,4724.955,22.183,3407.011,15.995,34.796,0.163,214,30,19,85,110
True,317,14.715,7376.876,23.271,5902.824,18.621,44.612,0.141,318,43,54,107,157
True,315,14.655,7292.404,23.15,4417.251,14.023,54.813,0.174,316,40,55,106,155
True,315,14.726,7367.699,23.39,4596.009,14.591,59.955,0.19,316,44,50,104,162
True,306,14.24,7286.03,23.811,5098.264,16.661,57.333,0.187,307,42,54,106,147
False,235,10.873,5268.815,22.42,3161.655,13.454,47.288,0.201,236,34,28,87,121
True,300,13.986,7355.216,24.517,4834.448,16.115,54.788,0.183,301,44,87,85,129
True,327,15.237,7653.907,23.406,6077.73,18.586,53.076,0.162,328,41,38,124,166
True,303,14.093,7207.336,23.787,5105.76,16.851,45.753,0.151,304,43,59,104,141
True,315,14.541,7436.975,23.609,5713.322,18.138,48.338,0.153,316,45,49,113,154
True,303,14.126,7216.758,23.818,4508.831,14.881,62.894,0.208,304,52,55,108,141
True,293,13.656,7094.921,24.215,4694.891,16.024,48.659,0.166,294,38,66,95,133
True,300,14.037,7189.747,23.966,4594.365,15.315,51.26,0.171,301,46,64,100,137
True,307,14.26,7356.625,23.963,6009.888,19.576,46.139,0.15,308,39,67,101,140
True,304,14.084,7314.552,24.061,4494.873,14.786,53.783,0.177,305,53,59,97,149
False,317,14.801,7339.846,23.154,4976.737,15.699,60.147,0.19,318,46,54,106,158
False,304,14.234,7209.084,23.714,5246.847,17.259,52.68,0.173,305,44,58,99,148
True,313,14.575,7475.057,23.882,5771.421,18.439,52.012,0.166,314,41,50,109,155
True,314,14.586,7556.749,24.066,5593.9,17.815,52.411,0.167,315,39,56,102,157
True,304,14.144,7277.059,23.938,5334.84,17.549,49.508,0.163,305,46,57,103,145
True,310,14.456,7345.032,23.694,4832.763,15.59,53.551,0.173,311,49,50,109,152
True,305,14.203,7183.869,23.554,4120.389,13.509,58.047,0.19,306,49,55,111,140
True,321,14.815,7407.402,23.076,5363.384,16.708,52.931,0.165,322,41,61,100,161
True,308,14.363,7304.27,23.715,4859.089,15.776,48.27,0.157,309,37,58,104,147
False,319,14.881,7388.141,23.16,5178.781,16.234,55.706,0.175,320,47,52,112,156
True,296,13.678,7077.598,23.911,4410.317,14.9,49.294,0.167,297,53,69,94,134
True,318,14.829,7500.78,23.587,5621.449,17.678,46.758,0.147,319,46,37,121,161
True,314,14.601,7531.864,23.987,5480.392,17.453,52.878,0.168,315,48,56,104,155
False,314,14.646,7267.748,23.146,5161.442,16.438,57.466,0.183,315,55,51,102,162
True,310,14.464,7349.108,23.707,5285.458,17.05,53.714,0.173,311,61,57,105,149
True,303,14.173,7306.436,24.114,4931.427,16.275,49.145,0.162,304,40,48,103,153
True,317,14.788,7566.951,23.871,6120.219,19.307,51.715,0.163,318,45,50,111,157
True,307,14.301,7150.153,23.29,4499.87,14.658,59.695,0.194,308,49,62,98,148
True,300,13.943,7226.124,24.087,4008.402,13.361,62.661,0.209,301,59,58,101,142
False,347,16.145,7535.757,21.717,9998.799,28.815,43.72,0.126,348,49,66,99,183
True,310,14.448,7252.014,23.394,5232.381,16.879,47.27,0.152,311,51,66,104,141
True,311,14.48,7366.852,23.688,4535.191,14.583,63.789,0.205,312,55,63,101,148
True,311,14.456,7297.572,23.465,5640.742,18.137,48.362,0.156,312,45,65,100,147
True,294,13.768,7199.95,24.49,4249.558,14.454,54.956,0.187,295,56,54,103,138
True,316,14.747,7323.893,23.177,4300.383,13.609,55.999,0.177,317,42,56,107,154
True,309,14.351,7296.199,23.612,4328.309,14.007,50.675,0.164,310,43,61,103,146
False,226,10.472,5255.3,23.254,2947.889,13.044,47.986,0.212,227,34,34,82,111
True,301,14.082,7294.742,24.235,4928.211,16.373,56.314,0.187,302,44,80,88,134
True,301,13.988,7081.362,23.526,4206.726,13.976,53.173,0.177,302,48,66,96,140
True,315,14.661,7319.813,23.238,4296.469,13.64,56.331,0.179,316,51,47,107,162
True,300,13.905,7234.64,24.115,5140.99,17.137,42.501,0.142,301,45,66,98,137
True,314,14.572,7447.766,23.719,4814.895,15.334,52.173,0.166,315,43,38,115,162
True,296,13.727,7309.809,24.695,4574.0,15.453,45.875,0.155,297,41,57,102,138
True,313,14.645,7322.189,23.394,4761.389,15.212,51.301,0.164,314,43,69,102,143
True,313,14.581,7343.749,23.462,4602.623,14.705,57.532,0.184,314,53,54,109,151
True,318,14.91,7357.209,23.136,4937.992,15.528,50.11,0.158,319,43,50,107,162
True,320,14.867,7363.651,23.011,5176.795,16.177,44.362,0.139,321,44,51,114,156
True,309,14.351,7388.016,23.909,5816.854,18.825,42.996,0.139,310,45,60,101,149
True,301,13.976,7281.633,24.191,4653.15,15.459,48.654,0.162,302,50,46,105,151
True,306,14.184,7332.984,23.964,5059.654,16.535,43.839,0.143,307,46,60,102,145
False,203,9.396,4739.105,23.345,2759.042,13.591,41.602,0.205,204,25,68,54,82
True,317,14.811,7449.201,23.499,5235.134,16.515,56.253,0.177,318,43,58,106,154
True,310,14.376,7183.366,23.172,3938.825,12.706,56.91,0.184,311,45,60,104,147
False,206,9.624,4714.097,22.884,2896.21,14.059,35.555,0.173,207,28,29,79,99
True,301,14.011,7247.885,24.079,5481.814,18.212,44.448,0.148,302,44,64,100,138
True,311,14.542,7440.382,23.924,5575.712,17.928,44.746,0.144,312,50,52,107,153
True,316,14.617,7550.231,23.893,5538.121,17.526,52.059,0.165,317,47,48,108,161
True,324,15.056,7300.973,22.534,6498.138,20.056,57.963,0.179,325,47,67,110,148
True,317,14.643,7346.196,23.174,5354.147,16.89,59.453,0.188,318,51,60,111,147
True,317,14.82,7365.823,23.236,5779.868,18.233,51.944,0.164,318,49,58,104,156
True,323,14.976,7627.859,23.616,6043.496,18.711,55.124,0.171,324,50,42,115,167
True,309,14.385,7260.979,23.498,4676.645,15.135,51.496,0.167,310,47,62,102,146
True,311,14.411,7240.604,23.282,4144.549,13.327,57.432,0.185,312,46,54,107,151
True,304,14.127,7186.167,23.639,3879.557,12.762,60.681,0.2,305,49,53,106,146
True,314,14.665,7293.81,23.229,4655.674,14.827,55.963,0.178,315,44,46,108,161
True,303,14.147,7309.075,24.122,5616.76,18.537,48.216,0.159,304,41,64,99,141
True,323,14.977,7544.538,23.358,5946.672,18.411,51.902,0.161,324,41,46,117,161
True,302,14.129,7338.682,24.3,4255.087,14.09,54.343,0.18,303,46,79,92,132
True,305,14.21,7377.532,24.189,5811.405,19.054,46.212,0.152,306,51,55,100,151
True,296,13.883,7038.612,23.779,4594.262,15.521,43.678,0.148,297,39,53,103,141
True,322,14.873,7380.835,22.922,4772.447,14.821,57.381,0.178,323,48,51,112,160
True,306,14.231,7234.239,23.641,4384.35,14.328,51.168,0.167,307,35,50,105,152
True,304,14.22,7303.253,24.024,5596.992,18.411,48.081,0.158,305,39,62,103,140
True,302,14.137,7261.051,24.043,5177.241,17.143,48.355,0.16,303,42,59,101,143
True,300,13.978,7179.466,23.932,4515.998,15.053,46.551,0.155,301,37,64,98,139
True,307,14.298,7254.492,23.63,5187.848,16.899,48.717,0.159,308,38,61,106,141
True,316,14.687,7388.832,23.382,4745.727,15.018,55.726,0.176,317,50,56,108,153
False,204,9.53,4705.563,23.066,2890.139,14.167,34.808,0.171,205,27,31,74,100
True,327,15.325,7645.171,23.38,6030.562,18.442,50.162,0.153,328,46,43,119,166
True,308,14.313,7246.171,23.527,4860.779,15.782,51.72,0.168,309,43,54,111,144
True,333,15.399,7706.032,23.141,6182.304,18.565,54.107,0.162,334,49,43,118,173
False,312,14.567,7326.145,23.481,6335.826,20.307,41.861,0.134,313,47,62,93,158
False,227,10.458,5167.032,22.762,2875.119,12.666,40.499,0.178,228,31,27,87,114
True,312,14.571,7392.47,23.694,4837.53,15.505,62.899,0.202,313,54,59,104,150
True,295,13.895,7183.755,24.352,5174.051,17.539,48.515,0.164,296,49,69,94,133
True,300,14.001,7302.681,24.342,4657.909,15.526,52.466,0.175,301,46,54,105,142
True,311,14.573,7339.522,23.6,4679.864,15.048,58.651,0.189,312,60,57,103,152
True,315,14.561,7502.147,23.816,5700.184,18.096,50.583,0.161,316,47,49,111,156
True,291,13.488,7053.408,24.239,4391.937,15.093,51.024,0.175,292,44,64,98,130
True,314,14.756,7428.565,23.658,5388.832,17.162,49.502,0.158,315,48,44,114,157
True,284,13.16,6978.736,24.573,4113.175,14.483,53.511,0.188,285,42,87,77,121
True,314,14.656,7333.909,23.356,4902.6,15.613,54.293,0.173,315,54,50,103,162
True,307,14.236,7277.361,23.705,5525.619,17.999,46.738,0.152,308,43,55,107,146
True,326,15.155,7503.911,23.018,5672.598,17.401,59.243,0.182,327,46,49,115,163
True,320,14.918,7486.411,23.395,5337.658,16.68,49.982,0.156,321,42,49,116,156
True,314,14.756,7348.328,23.402,5149.374,16.399,54.585,0.174,315,56,56,106,153
True,315,14.64,7482.056,23.753,5434.936,17.254,50.842,0.161,316,46,39,118,159
True,303,14.123,7230.685,23.864,5156.184,17.017,44.802,0.148,304,41,59,101,144
True,317,14.628,7391.27,23.316,4921.131,15.524,54.971,0.173,318,50,59,103,156
True,319,14.767,7501.819,23.517,5076.514,15.914,54.315,0.17,320,41,55,111,154
True,310,14.43,7238.848,23.351,4807.855,15.509,51.851,0.167,311,49,60,103,148
True,310,14.52,7154.413,23.079,4098.836,13.222,58.041,0.187,311,47,62,109,140
True,315,14.757,7417.285,23.547,5752.068,18.261,52.351,0.166,316,41,61,98,157
True,317,14.746,7541.358,23.79,5618.095,17.723,52.143,0.164,318,53,39,117,162
True,301,13.888,7186.082,23.874,4609.696,15.315,49.32,0.164,302,47,59,102,141
True,307,14.361,7372.828,24.016,5966.645,19.435,44.206,0.144,308,34,79,89,140
True,302,14.016,7371.809,24.41,4841.461,16.031,48.039,0.159,303,41,54,100,149
True,319,14.913,7218.341,22.628,4331.195,13.577,54.135,0.17,320,46,50,114,156
True,311,14.376,7443.535,23.934,5613.151,18.049,45.574,0.147,312,41,54,105,153
True,315,14.667,7385.61,23.446,5184.079,16.457,54.918,0.174,316,48,55,110,151
False,312,14.649,7283.306,23.344,4946.315,15.854,58.01,0.186,313,42,60,104,149
True,299,13.985,7212.485,24.122,3838.867,12.839,55.131,0.184,300,46,54,100,146
True,293,13.521,7123.584,24.313,4634.169,15.816,44.196,0.151,294,46,63,97,134
True,314,14.721,7436.087,23.682,5251.284,16.724,55.861,0.178,315,44,58,102,155
True,311,14.386,7433.703,23.903,5661.878,18.205,50.968,0.164,312,43,59,101,152
True,309,14.458,7416.381,24.001,5289.959,17.12,52.042,0.168,310,44,59,104,147
True,315,14.616,7343.409,23.312,5184.579,16.459,52.948,0.168,316,45,56,105,155
True,306,14.313,7263.618,23.737,5010.205,16.373,47.87,0.156,307,38,55,106,146
True,306,14.223,7452.097,24.353,5247.998,17.15,53.148,0.174,307,42,51,104,152
True,311,14.541,7315.314,23.522,4771.924,15.344,59.387,0.191,312,53,55,102,155
True,305,14.208,7182.91,23.551,3981.62,13.054,55.736,0.183,306,51,48,113,145
True,311,14.538,7214.18,23.197,4385.799,14.102,56.276,0.181,312,39,51,111,150
True,304,14.11,7217.959,23.743,4210.888,13.852,58.177,0.191,305,56,49,110,146
True,303,14.126,7200.922,23.765,4505.179,14.869,56.816,0.188,304,44,62,105,137
False,309,14.396,7277.901,23.553,5302.424,17.16,52.72,0.171,310,51,62,99,149
True,305,14.167,7313.763,23.98,4901.378,16.07,53.749,0.176,306,48,69,101,136
True,322,14.94,7561.003,23.481,5629.583,17.483,49.804,0.155,323,43,38,122,163
True,308,14.393,7180.344,23.313,4253.882,13.811,56.467,0.183,309,48,60,102,147
